Sale_ID,Date_ID,Product_ID,Doctor_ID,Distributor_ID,Territory_ID,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
S028530,20250404,P016,D0077,DT0012,T018,298,127.26,3026.53,34896.95,18046.88,16850.07
S028531,20230720,P012,D0285,DT0074,T021,209,98.59,830.86,19774.45,13796.09,5978.36
S028532,20241201,P050,D0243,DT0046,T007,640,39.02,1530.23,23442.57,13996.8,9445.77
S028533,20230511,P050,D0281,DT0051,T023,350,37.95,331.56,12950.94,7654.5,5296.44
S028534,20250725,P003,D0002,DT0039,T005,316,137.32,2716.0,40677.12,21661.8,19015.32
S028535,20240215,P006,D0038,DT0019,T027,698,54.11,43.81,37724.97,16563.54,21161.43
S028536,20240613,P032,D0169,DT0020,T021,287,38.98,126.04,11061.22,7103.25,3957.97
S028537,20230404,P044,D0201,DT0062,T009,288,39.4,159.04,11188.16,6393.6,4794.56
S028538,20240203,P022,D0121,DT0027,T005,104,152.36,785.54,15059.9,7512.96,7546.94
S028539,20230812,P022,D0298,DT0042,T017,113,157.09,87.01,17664.16,8163.12,9501.04
S028540,20231222,P010,D0252,DT0067,T018,375,162.31,3630.47,57235.78,27761.25,29474.53
S028541,20251208,P009,D0048,DT0002,T009,388,37.02,207.62,14156.14,9067.56,5088.58
S028542,20251220,P033,D0156,DT0019,T023,117,153.93,222.07,17787.74,10491.39,7296.35
S028543,20250730,P044,D0209,DT0093,T018,404,38.7,65.29,15569.51,8968.8,6600.71
S028544,20240918,P003,D0025,DT0042,T005,555,133.99,1932.24,72432.21,38045.25,34386.96
S028545,20240812,P044,D0208,DT0072,T024,377,39.45,65.31,14807.34,8369.4,6437.94
S028546,20240926,P037,D0192,DT0008,T017,291,35.0,95.3,10089.7,5403.87,4685.83
S028547,20241224,P050,D0231,DT0088,T029,88,39.82,203.53,3300.63,1924.56,1376.07
S028548,20250214,P026,D0146,DT0012,T007,569,99.58,1988.38,54672.64,40307.96,14364.68
S028549,20240428,P016,D0079,DT0060,T025,633,125.79,923.69,78701.38,38334.48,40366.9
S028550,20230903,P041,D0216,DT0002,T017,209,148.93,1503.1,29623.27,17066.94,12556.33
S028551,20230118,P007,D0032,DT0043,T023,48,840.93,1798.89,38565.75,18236.16,20329.59
S028552,20230702,P018,D0091,DT0084,T030,175,36.33,478.96,5878.79,3342.5,2536.29
S028553,20250823,P048,D0240,DT0017,T029,151,256.4,1799.98,36916.42,16291.39,20625.03
S028554,20230212,P004,D0008,DT0054,T026,660,74.4,3780.82,45323.18,31046.4,14276.78
S028555,20250716,P044,D0267,DT0041,T022,292,37.88,481.78,10579.18,6482.4,4096.78
S028556,20240505,P020,D0265,DT0089,T012,567,103.82,2830.34,56035.6,28491.75,27543.85
S028557,20240124,P030,D0288,DT0075,T016,85,74.27,269.84,6043.11,3598.05,2445.06
S028558,20240114,P004,D0008,DT0098,T026,281,76.05,158.96,21211.09,13218.24,7992.85
S028559,20230623,P038,D0196,DT0035,T020,351,63.07,1612.54,20525.03,14106.69,6418.34
S028560,20250822,P023,D0107,DT0019,T009,411,156.71,524.25,63883.56,34166.43,29717.13
S028561,20231231,P016,D0086,DT0001,T004,435,125.83,504.63,54231.42,26343.6,27887.82
S028562,20250427,P050,D0228,DT0083,T023,277,39.04,165.94,10648.14,6057.99,4590.15
S028563,20250610,P047,D0236,DT0006,T010,145,121.35,1040.86,16554.89,9338.0,7216.89
S028564,20250508,P023,D0106,DT0093,T029,453,159.53,3079.25,69187.84,37657.89,31529.95
S028565,20230227,P050,D0243,DT0074,T007,196,38.61,433.77,7133.79,4286.52,2847.27
S028566,20230131,P016,D0094,DT0009,T021,531,128.19,696.26,67372.63,32157.36,35215.27
S028567,20240317,P010,D0037,DT0016,T024,177,159.22,505.73,27676.21,13103.31,14572.9
S028568,20250531,P003,D0021,DT0082,T010,557,135.02,988.86,74217.28,38182.35,36034.93
S028569,20241008,P041,D0217,DT0085,T019,59,155.04,196.31,8951.05,4817.94,4133.11
S028570,20240828,P003,D0013,DT0017,T014,577,137.04,2483.43,76588.65,39553.35,37035.3
S028571,20230122,P013,D0075,DT0063,T022,443,46.75,787.57,19922.68,11992.01,7930.67
S028572,20250516,P008,D0034,DT0083,T025,52,754.44,2562.43,36668.45,21313.76,15354.69
S028573,20240915,P004,D0014,DT0088,T016,594,76.73,568.02,45009.6,27941.76,17067.84
S028574,20240128,P023,D0109,DT0052,T007,251,163.66,2869.22,38209.44,20865.63,17343.81
S028575,20250508,P023,D0101,DT0093,T017,365,154.96,1500.62,55059.78,30342.45,24717.33
S028576,20231009,P035,D0171,DT0081,T010,448,174.43,4660.59,73484.05,49226.24,24257.81
S028577,20241011,P001,D0009,DT0098,T018,56,581.85,131.84,32451.76,19561.36,12890.4
S028578,20240129,P004,D0276,DT0036,T027,602,76.03,2657.03,43113.03,28318.08,14794.95
S028579,20240605,P034,D0165,DT0044,T015,737,148.24,4038.81,105214.07,50993.03,54221.04
S028580,20230417,P024,D0101,DT0098,T017,35,199.84,63.29,6931.11,2965.2,3965.91
S028581,20241221,P046,D0247,DT0039,T029,554,155.96,5749.16,80652.68,42491.8,38160.88
S028582,20251025,P032,D0175,DT0011,T011,544,36.68,1372.46,18581.46,13464.0,5117.46
S028583,20230609,P004,D0016,DT0060,T006,69,77.74,61.34,5302.72,3245.76,2056.96
S028584,20241122,P006,D0255,DT0035,T014,708,55.23,2205.52,36897.32,16800.84,20096.48
S028585,20230329,P008,D0039,DT0085,T019,18,756.19,385.99,13225.43,7377.84,5847.59
S028586,20230430,P046,D0242,DT0002,T030,589,157.01,7187.82,85291.07,45176.3,40114.77
S028587,20240609,P037,D0195,DT0033,T013,438,36.78,590.23,15519.41,8133.66,7385.75
S028588,20251021,P037,D0190,DT0080,T013,204,37.44,119.16,7518.6,3788.28,3730.32
S028589,20231219,P044,D0213,DT0013,T030,306,39.89,495.28,11711.06,6793.2,4917.86
S028590,20251215,P022,D0295,DT0007,T010,561,152.41,3716.82,81785.19,40526.64,41258.55
S028591,20230131,P016,D0092,DT0014,T011,67,131.4,555.15,8248.65,4057.52,4191.13
S028592,20231207,P026,D0133,DT0004,T005,746,102.1,1751.2,74415.4,52846.64,21568.76
S028593,20251122,P022,D0297,DT0001,T016,274,148.45,1561.29,39114.01,19793.76,19320.25
S028594,20250825,P006,D0033,DT0086,T003,179,55.36,636.36,9273.08,4247.67,5025.41
S028595,20240123,P044,D0223,DT0037,T026,113,40.63,340.49,4250.7,2508.6,1742.1
S028596,20250714,P034,D0156,DT0038,T023,685,144.15,7810.93,90931.82,47395.15,43536.67
S028597,20240704,P005,D0003,DT0012,T002,28,81.8,75.11,2215.29,1443.96,771.33
S028598,20251227,P010,D0037,DT0023,T020,754,168.78,8669.9,118590.22,55818.62,62771.6
S028599,20250322,P003,D0005,DT0003,T007,286,139.97,1217.25,38814.17,19605.3,19208.87
S028600,20240811,P026,D0140,DT0051,T030,196,100.03,1058.12,18547.76,13884.64,4663.12
S028601,20230318,P020,D0097,DT0081,T023,83,98.15,524.02,7622.43,4170.75,3451.68
S028602,20251024,P002,D0009,DT0036,T020,75,300.99,440.9,22133.35,13874.25,8259.1
S028603,20240426,P020,D0267,DT0002,T005,240,100.31,942.53,23131.87,12060.0,11071.87
S028604,20240106,P030,D0139,DT0048,T018,327,74.13,1025.59,23214.92,13841.91,9373.01
S028605,20251009,P004,D0279,DT0037,T029,652,75.32,1429.39,47679.25,30670.08,17009.17
S028606,20230401,P001,D0025,DT0034,T005,76,618.34,215.14,46778.7,26547.56,20231.14
S028607,20250829,P011,D0070,DT0021,T024,488,117.22,56.26,57147.1,30446.32,26700.78
S028608,20231227,P041,D0224,DT0056,T022,207,157.95,344.43,32351.22,16903.62,15447.6
S028609,20240507,P041,D0289,DT0075,T012,223,151.29,82.72,33654.95,18210.18,15444.77
S028610,20250105,P008,D0041,DT0081,T003,109,747.32,3137.67,78320.21,44676.92,33643.29
S028611,20251114,P010,D0047,DT0015,T027,400,168.22,3653.25,63634.75,29612.0,34022.75
S028612,20231018,P040,D0193,DT0057,T019,86,998.75,5837.08,80055.42,47457.38,32598.04
S028613,20240105,P022,D0109,DT0014,T007,381,160.2,4328.25,56707.95,27523.44,29184.51
S028614,20241105,P039,D0181,DT0084,T003,128,426.47,4048.56,50539.6,27144.96,23394.64
S028615,20240708,P038,D0195,DT0055,T027,80,62.28,336.88,4645.52,3215.2,1430.32
S028616,20241216,P041,D0205,DT0048,T011,29,149.31,271.36,4058.63,2368.14,1690.49
S028617,20240201,P030,D0134,DT0012,T017,275,75.8,1273.71,19571.29,11640.75,7930.54
S028618,20250201,P042,D0260,DT0052,T021,7,183.97,47.55,1240.24,672.0,568.24
S028619,20250407,P040,D0280,DT0059,T022,8,960.93,274.42,7413.02,4414.64,2998.38
S028620,20230602,P012,D0070,DT0023,T024,133,98.92,169.75,12986.61,8779.33,4207.28
S028621,20250817,P004,D0015,DT0087,T022,752,75.11,251.72,56231.0,35374.08,20856.92
S028622,20230516,P020,D0089,DT0085,T006,550,104.58,3032.06,54486.94,27637.5,26849.44
S028623,20240904,P003,D0016,DT0038,T006,120,140.05,747.11,16058.89,8226.0,7832.89
S028624,20250918,P042,D0220,DT0092,T024,63,188.59,401.52,11479.65,6048.0,5431.65
S028625,20231212,P002,D0003,DT0034,T002,32,295.47,225.55,9229.49,5919.68,3309.81
S028626,20231029,P029,D0133,DT0037,T005,192,47.39,455.85,8643.03,6781.44,1861.59
S028627,20240108,P032,D0163,DT0028,T001,71,38.87,175.86,2583.91,1757.25,826.66
S028628,20250730,P017,D0093,DT0084,T009,459,127.03,496.44,57810.33,24671.25,33139.08
S028629,20250807,P016,D0276,DT0089,T027,581,135.14,24.66,78491.68,35185.36,43306.32
S028630,20240914,P003,D0003,DT0023,T006,594,140.7,3728.63,79847.17,40718.7,39128.47
S028631,20240722,P002,D0006,DT0009,T020,119,301.67,1365.46,34533.27,22013.81,12519.46
S028632,20231129,P034,D0275,DT0002,T018,446,144.36,2027.3,62357.26,30858.74,31498.52
S028633,20240417,P015,D0060,DT0016,T023,257,100.87,900.13,25023.46,19539.71,5483.75
S028634,20240323,P028,D0131,DT0040,T030,106,272.41,994.17,27881.29,16569.92,11311.37
S028635,20240902,P010,D0036,DT0081,T001,379,160.14,1872.98,58820.08,28057.37,30762.71
S028636,20241007,P033,D0168,DT0031,T012,425,154.32,3349.04,62236.96,38109.75,24127.21
S028637,20250707,P010,D0038,DT0019,T027,296,165.4,2647.0,46311.4,21912.88,24398.52
S028638,20240305,P006,D0033,DT0064,T003,292,55.38,851.17,15319.79,6929.16,8390.63
S028639,20250806,P010,D0027,DT0099,T016,342,169.02,1608.65,56196.19,25318.26,30877.93
S028640,20240815,P020,D0299,DT0022,T020,431,99.61,3169.25,39762.66,21657.75,18104.91
S028641,20230611,P007,D0258,DT0046,T016,52,831.91,3306.61,39952.71,19755.84,20196.87
S028642,20230927,P050,D0247,DT0068,T029,58,40.04,9.23,2313.09,1268.46,1044.63
S028643,20240204,P011,D0057,DT0025,T019,171,110.16,1180.54,17656.82,10668.69,6988.13
S028644,20251014,P041,D0219,DT0062,T020,200,153.01,357.18,30244.82,16332.0,13912.82
S028645,20240626,P016,D0095,DT0010,T012,629,128.1,3944.11,76630.79,38092.24,38538.55
S028646,20240115,P044,D0289,DT0025,T012,137,38.73,0.12,5305.89,3041.4,2264.49
S028647,20230429,P029,D0126,DT0077,T016,65,47.55,182.42,2908.33,2295.8,612.53
S028648,20231012,P030,D0131,DT0055,T030,82,72.45,43.51,5897.39,3471.06,2426.33
S028649,20231205,P023,D0103,DT0052,T016,96,153.87,852.32,13919.2,7980.48,5938.72
S028650,20251030,P026,D0134,DT0051,T017,350,105.13,1007.0,35788.5,24794.0,10994.5
S028651,20230606,P033,D0156,DT0045,T023,475,158.53,5217.71,70084.04,42593.25,27490.79
S028652,20251030,P041,D0219,DT0084,T020,247,148.46,1548.56,35121.06,20170.02,14951.04
S028653,20231017,P006,D0037,DT0032,T020,129,54.35,103.82,6907.33,3061.17,3846.16
S028654,20231105,P004,D0004,DT0091,T012,473,75.73,678.17,35142.12,22249.92,12892.2
S028655,20250519,P036,D0187,DT0032,T005,94,253.24,346.93,23457.63,13508.74,9948.89
S028656,20230704,P031,D0164,DT0091,T011,102,143.44,92.74,14538.14,7069.62,7468.52
S028657,20241115,P023,D0290,DT0031,T012,55,161.4,150.49,8726.51,4572.15,4154.36
S028658,20230213,P033,D0159,DT0076,T009,154,162.76,1912.32,23152.72,13809.18,9343.54
S028659,20250925,P044,D0208,DT0013,T024,148,39.35,307.74,5516.06,3285.6,2230.46
S028660,20230802,P037,D0185,DT0037,T017,192,36.11,223.53,6709.59,3565.44,3144.15
S028661,20250312,P039,D0282,DT0073,T023,40,420.15,417.67,16388.33,8482.8,7905.53
S028662,20240108,P041,D0215,DT0002,T008,170,157.2,720.11,26003.89,13882.2,12121.69
S028663,20251018,P011,D0056,DT0078,T010,235,116.48,1396.34,25976.46,14661.65,11314.81
S028664,20250721,P048,D0239,DT0082,T015,264,252.44,2912.8,63731.36,28482.96,35248.4
S028665,20240316,P010,D0043,DT0015,T006,665,166.65,823.66,109998.59,49229.95,60768.64
S028666,20240427,P040,D0194,DT0027,T022,36,958.92,1546.43,32974.69,19865.88,13108.81
S028667,20250910,P010,D0266,DT0077,T007,471,166.44,2104.06,76289.18,34868.13,41421.05
S028668,20250111,P050,D0237,DT0098,T005,583,37.74,1683.77,20318.65,12750.21,7568.44
S028669,20231218,P017,D0078,DT0019,T016,340,128.0,3277.81,40242.19,18275.0,21967.19
S028670,20240614,P001,D0021,DT0069,T010,5,574.0,118.85,2751.15,1746.55,1004.6
S028671,20240208,P010,D0044,DT0079,T013,137,162.47,635.24,21623.15,10142.11,11481.04
S028672,20251027,P035,D0291,DT0010,T021,617,165.72,4789.28,97459.96,67795.96,29664.0
S028673,20230821,P044,D0220,DT0064,T024,621,38.15,129.05,23562.1,13786.2,9775.9
S028674,20240602,P013,D0062,DT0083,T024,665,49.28,1842.7,30928.5,18001.55,12926.95
S028675,20251021,P031,D0169,DT0045,T021,21,144.11,26.47,2999.84,1455.51,1544.33
S028676,20240104,P006,D0044,DT0011,T013,573,55.32,1473.1,30225.26,13597.29,16627.97
S028677,20250619,P004,D0018,DT0015,T003,400,76.84,2236.17,28499.83,18816.0,9683.83
S028678,20251110,P014,D0075,DT0053,T022,256,132.0,1085.58,32706.42,16542.72,16163.7
S028679,20240228,P003,D0024,DT0098,T017,79,138.72,488.08,10470.8,5415.45,5055.35
S028680,20250330,P050,D0239,DT0063,T015,73,37.09,117.4,2590.17,1596.51,993.66
S028681,20250909,P004,D0006,DT0013,T020,479,77.33,570.49,36470.58,22532.16,13938.42
S028682,20241002,P017,D0077,DT0048,T018,49,132.28,137.45,6344.27,2633.75,3710.52
S028683,20250322,P027,D0139,DT0096,T018,48,289.85,615.42,13297.38,7049.76,6247.62
S028684,20230427,P010,D0277,DT0029,T008,448,165.34,2281.18,71791.14,33165.44,38625.7
S028685,20250904,P013,D0061,DT0069,T010,500,46.97,516.16,22968.84,13535.0,9433.84
S028686,20241001,P050,D0243,DT0071,T007,210,37.48,474.61,7396.19,4592.7,2803.49
S028687,20241216,P003,D0022,DT0001,T012,154,135.06,478.21,20321.03,10556.7,9764.33
S028688,20240813,P043,D0208,DT0092,T024,23,839.73,149.47,19164.32,10148.75,9015.57
S028689,20231106,P022,D0113,DT0097,T019,347,155.11,1873.44,51949.73,25067.28,26882.45
S028690,20250208,P044,D0209,DT0012,T018,712,40.07,1896.35,26633.49,15806.4,10827.09
S028691,20251224,P028,D0145,DT0045,T001,73,273.39,42.18,19915.29,11411.36,8503.93
S028692,20240503,P033,D0167,DT0028,T030,54,162.22,250.85,8509.03,4842.18,3666.85
S028693,20240315,P050,D0247,DT0093,T029,521,37.48,1385.03,18142.05,11394.27,6747.78
S028694,20250411,P020,D0090,DT0065,T025,185,101.06,1124.77,17571.33,9296.25,8275.08
S028695,20230712,P005,D0003,DT0067,T002,39,80.37,194.26,2940.17,2011.23,928.94
S028696,20241011,P014,D0070,DT0072,T024,362,128.9,845.4,45816.4,23392.44,22423.96
S028697,20241023,P004,D0008,DT0068,T026,79,78.2,72.3,6105.5,3716.16,2389.34
S028698,20250630,P046,D0279,DT0072,T025,340,160.33,221.45,54290.75,26078.0,28212.75
S028699,20230708,P006,D0047,DT0038,T027,398,53.6,1559.39,19773.41,9444.54,10328.87
S028700,20250809,P028,D0150,DT0008,T029,155,261.73,1384.81,39183.34,24229.6,14953.74
S028701,20230420,P009,D0032,DT0083,T023,216,36.27,202.18,7632.14,5047.92,2584.22
S028702,20240415,P004,D0001,DT0012,T006,48,76.76,136.1,3548.38,2257.92,1290.46
S028703,20250604,P011,D0063,DT0055,T009,677,114.71,1774.66,75884.01,42238.03,33645.98
S028704,20250321,P039,D0180,DT0023,T001,22,408.17,460.49,8519.25,4665.54,3853.71
S028705,20230513,P029,D0148,DT0046,T007,223,51.01,120.97,11254.26,7876.36,3377.9
S028706,20241006,P050,D0261,DT0031,T021,627,39.98,1575.92,23491.54,13712.49,9779.05
S028707,20250106,P045,D0210,DT0008,T018,107,62.76,482.33,6232.99,3942.95,2290.04
S028708,20251018,P022,D0278,DT0067,T026,140,158.35,246.77,21922.23,10113.6,11808.63
S028709,20240907,P044,D0217,DT0080,T019,590,38.79,686.7,22199.4,13098.0,9101.4
S028710,20240909,P033,D0151,DT0045,T021,133,153.64,1204.83,19229.29,11926.11,7303.18
S028711,20230226,P023,D0116,DT0052,T012,405,162.59,1066.57,64782.38,33667.65,31114.73
S028712,20250718,P028,D0150,DT0024,T004,112,281.13,1633.27,29853.29,17507.84,12345.45
S028713,20240627,P006,D0295,DT0082,T010,540,54.99,1188.31,28506.29,12814.2,15692.09
S028714,20240611,P032,D0159,DT0065,T009,408,38.24,657.7,14944.22,10098.0,4846.22
S028715,20250519,P003,D0262,DT0081,T030,396,139.97,659.3,54768.82,27145.8,27623.02
S028716,20251223,P004,D0025,DT0017,T005,388,74.13,1836.29,26926.15,18251.52,8674.63
S028717,20240922,P011,D0069,DT0087,T028,750,113.99,452.75,85039.75,46792.5,38247.25
S028718,20230601,P020,D0280,DT0041,T022,417,102.73,3248.35,39590.06,20954.25,18635.81
S028719,20230826,P024,D0111,DT0099,T011,91,201.4,623.59,17703.81,7709.52,9994.29
S028720,20240210,P010,D0028,DT0002,T026,477,167.38,1482.18,78358.08,35312.31,43045.77
S028721,20230808,P050,D0238,DT0080,T024,212,39.79,505.76,7929.72,4636.44,3293.28
S028722,20231024,P009,D0039,DT0050,T019,510,35.4,57.33,17996.67,11918.7,6077.97
S028723,20250912,P006,D0042,DT0051,T030,473,54.07,1949.02,23626.09,11224.29,12401.8
S028724,20251122,P016,D0080,DT0082,T010,400,128.06,1944.76,49279.24,24224.0,25055.24
S028725,20250819,P028,D0147,DT0013,T003,91,266.22,148.37,24077.65,14225.12,9852.53
S028726,20250613,P044,D0221,DT0022,T012,331,39.1,38.2,12903.9,7348.2,5555.7
S028727,20240704,P045,D0291,DT0072,T021,127,64.14,500.72,7645.06,4679.95,2965.11
S028728,20241222,P011,D0067,DT0068,T014,592,115.25,1209.9,67018.1,36934.88,30083.22
S028729,20240307,P006,D0294,DT0016,T024,498,55.73,540.86,27212.68,11817.54,15395.14
S028730,20240802,P050,D0246,DT0060,T009,650,39.0,416.5,24933.5,14215.5,10718.0
S028731,20250215,P024,D0117,DT0042,T018,47,195.02,47.87,9118.07,3981.84,5136.23
S028732,20251016,P022,D0117,DT0094,T010,591,151.87,5878.24,83876.93,42693.84,41183.09
S028733,20240124,P022,D0125,DT0087,T013,396,156.47,1360.43,60601.69,28607.04,31994.65
S028734,20250505,P016,D0254,DT0010,T012,312,127.68,1486.77,38349.39,18894.72,19454.67
S028735,20250212,P004,D0009,DT0045,T021,292,77.29,1612.95,20955.73,13735.68,7220.05
S028736,20251213,P033,D0170,DT0090,T017,110,155.85,902.03,16241.47,9863.7,6377.77
S028737,20240317,P010,D0032,DT0089,T023,188,158.54,2143.98,27661.54,13917.64,13743.9
S028738,20250120,P022,D0113,DT0080,T019,88,158.3,145.7,13784.7,6357.12,7427.58
S028739,20230824,P022,D0114,DT0054,T014,159,158.34,942.41,24233.65,11486.16,12747.49
S028740,20240811,P032,D0174,DT0017,T014,179,37.25,487.9,6179.85,4430.25,1749.6
S028741,20250216,P023,D0118,DT0098,T008,296,162.6,548.82,47580.78,24606.48,22974.3
S028742,20230610,P045,D0216,DT0003,T021,213,61.06,316.66,12689.12,7849.05,4840.07
S028743,20240430,P003,D0011,DT0086,T025,275,133.76,572.52,36211.48,18851.25,17360.23
S028744,20230702,P011,D0074,DT0010,T012,598,114.54,5256.13,63238.79,37309.22,25929.57
S028745,20241104,P038,D0181,DT0065,T003,189,59.5,161.2,11084.3,7595.91,3488.39
S028746,20250814,P043,D0216,DT0042,T017,114,830.5,6759.96,87917.04,50302.5,37614.54
S028747,20240909,P050,D0275,DT0093,T018,94,38.15,251.42,3334.68,2055.78,1278.9
S028748,20251202,P023,D0124,DT0094,T010,400,152.1,4491.12,56348.88,33252.0,23096.88
S028749,20230524,P014,D0062,DT0072,T024,669,129.16,1967.61,84440.43,43230.78,41209.65
S028750,20251021,P036,D0186,DT0069,T010,27,236.53,319.71,6066.6,3880.17,2186.43
S028751,20231208,P025,D0117,DT0082,T010,66,107.77,509.03,6603.79,3065.7,3538.09
S028752,20251214,P006,D0042,DT0035,T030,623,54.59,367.42,33642.15,14783.79,18858.36
S028753,20240809,P013,D0056,DT0082,T010,47,46.95,103.2,2103.45,1272.29,831.16
S028754,20251121,P017,D0258,DT0034,T016,68,133.12,139.73,8912.43,3655.0,5257.43
S028755,20240429,P010,D0261,DT0077,T021,192,169.72,2360.73,30225.51,14213.76,16011.75
S028756,20250719,P030,D0146,DT0066,T007,164,73.26,494.2,11520.44,6942.12,4578.32
S028757,20230407,P003,D0002,DT0039,T005,300,141.53,2893.75,39565.25,20565.0,19000.25
S028758,20230213,P041,D0212,DT0048,T017,86,149.45,642.66,12210.04,7022.76,5187.28
S028759,20240508,P023,D0286,DT0069,T010,376,158.63,663.79,58981.09,31256.88,27724.21
S028760,20251002,P041,D0209,DT0054,T018,240,157.06,56.93,37637.47,19598.4,18039.07
S028761,20250615,P044,D0206,DT0078,T010,406,38.14,320.43,15164.41,9013.2,6151.21
S028762,20240210,P033,D0174,DT0100,T023,112,161.43,853.68,17226.48,10043.04,7183.44
S028763,20250413,P022,D0114,DT0054,T014,188,149.82,1616.24,26549.92,13581.12,12968.8
S028764,20251225,P019,D0081,DT0015,T030,347,210.25,4225.42,68731.33,30286.16,38445.17
S028765,20241206,P031,D0168,DT0020,T012,131,144.48,865.18,18061.7,9079.61,8982.09
S028766,20230910,P036,D0192,DT0042,T017,80,251.76,1391.27,18749.53,11496.8,7252.73
S028767,20240814,P020,D0083,DT0093,T004,152,97.72,742.18,14111.26,7638.0,6473.26
S028768,20250218,P041,D0213,DT0022,T008,216,157.27,2373.15,31597.17,17638.56,13958.61
S028769,20241025,P010,D0039,DT0053,T019,369,166.21,512.31,60819.18,27317.07,33502.11
S028770,20230107,P010,D0044,DT0011,T013,648,167.69,6002.21,102660.91,47971.44,54689.47
S028771,20241121,P002,D0019,DT0086,T024,71,295.09,1235.92,19715.47,13134.29,6581.18
S028772,20240228,P026,D0133,DT0048,T005,354,102.23,2150.31,34039.11,25077.36,8961.75
S028773,20241214,P042,D0219,DT0065,T020,81,181.65,958.4,13755.25,7776.0,5979.25
S028774,20231222,P044,D0212,DT0029,T018,731,38.99,663.57,27838.12,16228.2,11609.92
S028775,20250821,P048,D0299,DT0073,T020,179,261.74,406.19,46445.27,19312.31,27132.96
S028776,20250713,P041,D0222,DT0007,T008,320,148.64,1164.12,46400.68,26131.2,20269.48
S028777,20251121,P050,D0250,DT0093,T002,223,39.0,174.88,8522.12,4877.01,3645.11
S028778,20241121,P004,D0010,DT0015,T023,98,76.01,467.71,6981.27,4609.92,2371.35
S028779,20230611,P023,D0111,DT0044,T015,146,152.22,1501.37,20722.75,12136.98,8585.77
S028780,20230228,P029,D0126,DT0075,T016,510,50.13,504.62,25061.68,18013.2,7048.48
S028781,20250724,P018,D0087,DT0043,T012,148,34.94,195.48,4975.64,2826.8,2148.84
S028782,20230124,P011,D0070,DT0072,T024,688,110.91,5642.68,70663.4,42924.32,27739.08
S028783,20240423,P050,D0226,DT0032,T001,446,38.13,192.45,16813.53,9754.02,7059.51
S028784,20251202,P004,D0271,DT0096,T017,465,74.83,161.43,34634.52,21873.6,12760.92
S028785,20250213,P022,D0110,DT0047,T003,450,149.19,2663.46,64472.04,32508.0,31964.04
S028786,20230209,P040,D0187,DT0026,T005,72,962.89,360.68,68967.4,39731.76,29235.64
S028787,20241006,P035,D0155,DT0022,T016,327,177.73,3941.19,54176.52,35930.76,18245.76
S028788,20250912,P050,D0250,DT0097,T013,515,39.96,381.56,20197.84,11263.05,8934.79
S028789,20251019,P003,D0013,DT0088,T014,310,140.46,1853.15,41689.45,21250.5,20438.95
S028790,20230623,P021,D0121,DT0093,T005,477,81.52,2098.45,36786.59,29602.62,7183.97
S028791,20250916,P007,D0035,DT0038,T023,73,843.2,509.86,61043.74,27734.16,33309.58
S028792,20240408,P038,D0184,DT0068,T015,49,62.81,139.32,2938.37,1969.31,969.06
S028793,20240307,P023,D0110,DT0073,T003,453,156.47,1985.42,68895.49,37657.89,31237.6
S028794,20251028,P016,D0093,DT0062,T009,504,132.65,2044.5,64811.1,30522.24,34288.86
S028795,20250525,P009,D0030,DT0037,T014,317,35.96,849.62,10549.7,7408.29,3141.41
S028796,20230305,P022,D0117,DT0006,T010,706,148.92,354.93,104782.59,51001.44,53781.15
S028797,20231202,P022,D0105,DT0037,T029,220,150.68,2439.25,30710.35,15892.8,14817.55
S028798,20250408,P045,D0211,DT0092,T020,131,63.89,380.61,7988.98,4827.35,3161.63
S028799,20240411,P032,D0152,DT0008,T005,273,37.89,1.52,10342.45,6756.75,3585.7
S028800,20250925,P007,D0036,DT0032,T001,90,847.17,1903.15,74342.15,34192.8,40149.35
S028801,20231121,P044,D0208,DT0060,T024,508,38.39,417.76,19084.36,11277.6,7806.76
S028802,20240817,P044,D0225,DT0033,T019,606,39.61,976.12,23027.54,13453.2,9574.34
S028803,20241011,P045,D0207,DT0080,T019,110,62.64,61.76,6828.64,4053.5,2775.14
S028804,20240726,P026,D0137,DT0051,T025,69,102.34,24.85,7036.61,4887.96,2148.65
S028805,20240407,P013,D0059,DT0007,T029,95,46.29,325.54,4072.01,2571.65,1500.36
S028806,20251128,P006,D0049,DT0054,T026,715,54.87,1765.92,37466.13,16966.95,20499.18
S028807,20240512,P014,D0070,DT0034,T005,712,133.82,3222.15,92057.69,46009.44,46048.25
S028808,20230123,P007,D0026,DT0004,T005,45,866.74,2036.25,36967.05,17096.4,19870.65
S028809,20231211,P020,D0076,DT0054,T029,298,98.61,1331.47,28054.31,14974.5,13079.81
S028810,20230131,P002,D0003,DT0054,T002,108,318.35,2546.29,31835.51,19978.92,11856.59
S028811,20231003,P006,D0040,DT0050,T013,144,52.57,187.91,7382.17,3417.12,3965.05
S028812,20241005,P010,D0040,DT0068,T013,300,168.87,3857.51,46803.49,22209.0,24594.49
S028813,20250822,P022,D0282,DT0065,T023,61,152.74,693.08,8624.06,4406.64,4217.42
S028814,20250603,P030,D0128,DT0027,T013,180,72.75,740.15,12354.85,7619.4,4735.45
S028815,20240329,P039,D0282,DT0062,T023,145,429.5,1518.08,60759.42,30750.15,30009.27
S028816,20250814,P007,D0032,DT0015,T023,36,880.95,1470.99,30243.21,13677.12,16566.09
